Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
10,2,10,7,11,4.714286,2,14,9,0,0,0,0,0,0,0,0,0,0,84,15,62,62,2,2,22,0.7380952,0.26190478,1.4666667,0.17857143,4.133333,0.3548387,0,-1,1,-1,0.8,9,11,0,-1,10,1,1,59,14,-1,0,41,9,50,11,9,9,9,0,2,3,0,4,3,0.130952381,0,0.833333333,0.02,NaN,0.045454545,8,1,1,4,0,3,0.756649305,0.850607753,0.674566563,0.75412528,0,0.841910397,benign
0,2,14,2.5,3,4.642857,2,24,10,0,0,0,0,0,0,0,0,0,0,92,6,79,79,2,2,2,0.8586956,0.02173913,0.33333334,0.06521739,13.166667,0.025316456,0,-1,1,-1,0.6666667,-1,8,0,-1,6,2,-1,66,5,-1,0,57,-1,70,3,9,9,-1,0,0,3,0,11,-1,0.086956522,0,0.75,0.028571429,NaN,-1,4,1,1,0,0,-1,0.677640348,1,0.833333333,0.632340283,0,-1,benign
0,2,8,7,11,5.875,2,14,11,0,0,0,0,0,0,0,0,0,0,76,15,54,54,2,2,2,0.7105263,0.02631579,0.13333334,0.19736843,3.6,0.037037037,0,-1,1,-1,0.8,-1,6,0,0,5,1,-1,59,14,7,0,34,-1,39,11,13,13,-1,0,0,4,0,4,-1,0.078947368,0,0.333333333,0.025641026,NaN,-1,5,1,2,0,0,-1,0.709662706,0.863489053,0.850607753,0.771894468,0,-1,benign
0,2,17,6,9,3.8235295,2,20,11,0,0,0,0,0,0,0,0,0,0,102,13,82,82,2,2,2,0.8039216,0.019607844,0.15384616,0.12745099,6.3076925,0.024390243,0,-1,1,-1,0.7692308,-1,6,0,4,2,0,-1,75,12,4,0,55,-1,67,9,9,9,-1,0,0,5,0,12,-1,0.058823529,0,0.428571429,0,NaN,-1,6,1,3,0,0,-1,0.658989951,0.833699597,0.774871827,0.642415327,0,-1,benign
0,2,10,6.5,10,5.2,2,18,13,0,0,0,0,0,0,0,0,0,0,82,14,61,61,2,2,2,0.74390244,0.024390243,0.14285715,0.17073171,4.357143,0.032786883,0,-1,1,-1,0.78571427,-1,8,0,0,0,8,-1,61,13,27,17,0,-1,26,10,9,9,-1,0,0,5,0,5,-1,0.097560976,0,0,1,NaN,-1,6,1,3,0,0,-1,0.719519459,0.798230986,0.725001638,0.801879687,0,-1,benign
0,2,3,4,6,12.333333,2,7,9,5,0,5,0,0,3,0,3,0,0,56,9,40,40,2,2,2,0.71428573,0.035714287,0.22222222,0.16071428,4.4444447,0.05,0,-1,1,-1,0.7777778,-1,23,0,-1,0,23,-1,26,8,-1,5,9,-1,32,6,5,-1,-1,0,0,3,0,0,-1,0.410714286,0,0,0.71875,NaN,-1,4,1,1,0,0,-1,0.76205027,0.763230027,0.898226518,0.710845859,0,-1,benign
0,2,16,4.5,6,4.1875,2,21,11,0,0,0,0,0,0,0,0,0,0,100,10,83,83,2,2,2,0.83,0.02,0.2,0.1,8.3,0.024096385,0,-1,1,-1,0.7,-1,7,0,0,5,2,-1,73,9,6,0,54,-1,68,6,10,10,-1,0,0,4,0,12,-1,0.07,0,0.357142857,0.029411765,NaN,-1,5,1,2,0,0,-1,0.67889232,0.939794001,0.87327371,0.66847835,0,-1,benign
0,2,12,4.5,7,4.9166665,2,15,10,1,0,1,1,0,0,0,0,0,0,87,10,70,70,57,4,2,0.8045977,0.022988506,0.2,0.11494253,7,0.028571429,0,-1,2,-1,0.8,-1,13,0,0,13,0,-1,59,9,6,36,4,-1,57,7,8,8,-1,0,0,3,0,9,-1,0.149425287,0,0,0.209677419,0,-1,5,1,1,1,0,-1,0.723461637,0.698970004,0.916666667,0.767379285,1,-1,benign
0,3,8,4,5,21.5,3,19,26,38,1,37,33,0,23,0,23,23,0,200,14,179,179,128,1,2,0.895,0.01,0.14285715,0.07,12.785714,0.011173184,0,-1,3,-1,0.5,-1,89,1,4,84,0,-1,99,11,39,44,1,-1,128,5,5,5,-1,0,0,7,0,1,-1,0.445,0.071428571,0.081632653,0.646153846,0,-1,10,2,5,1,0,-1,0.648129063,0.798230986,0.82086336,0.571441429,NaN,-1,malware
0,8,5,4.625,32,3,8,5,6,0,0,0,0,0,0,0,0,0,0,71,44,20,20,2,2,4,0.28169015,0.056338027,0.09090909,0.6197183,0.45454547,0.2,0,-1,8,-1,0.29545453,0,1,1,0,0,0,0,51,32,4,5,6,0,8,9,5,5,0,0,0,3,4,1,0,0.014084507,0.022727273,0,0,0,0,8,3,1,2,1,0,0.713732146,0.705385165,0.742098129,0.910795072,1,1,malware
0,3,5,7.6666665,17,7,3,13,6,0,0,0,0,0,0,0,0,0,0,71,25,39,39,2,2,2,0.5492958,0.028169014,0.08,0.35211268,1.56,0.051282052,0,-1,2,-1,0.72,-1,0,0,0,0,0,-1,62,23,13,8,14,-1,14,17,14,8,-1,0,0,5,0,0,-1,0,0,0,0,NaN,-1,7,2,3,0,0,-1,0.67593489,0.831951945,0.686773005,0.835752348,0,-1,malware
0,3,4,5.3333335,11,10.5,3,11,14,7,0,7,0,0,4,0,4,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,17,0,-1,0,17,-1,45,16,-1,10,15,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.242857143,0,0,0.53125,NaN,-1,5,2,1,0,0,-1,0.757047251,0.83006772,0.958424899,0.680503653,0,-1,malware
0,3,4,5.3333335,11,10.5,3,4,4,6,0,6,0,0,5,0,5,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,23,0,-1,0,23,-1,39,16,-1,10,9,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.328571429,0,0,0.71875,NaN,-1,5,2,1,0,0,-1,0.774783282,0.83006772,0.958424899,0.693003653,0,-1,malware
0,3,4,5.3333335,11,10.5,3,7,7,5,0,5,0,0,5,0,5,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,27,0,-1,0,27,-1,35,16,-1,10,5,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.385714286,0,0,0.84375,NaN,-1,5,2,1,0,0,-1,0.775632899,0.83006772,0.958424899,0.707781953,0,-1,malware
0,3,4,5.3333335,11,10.5,3,7,10,6,0,6,0,0,5,0,5,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,20,0,-1,0,20,-1,42,16,-1,10,12,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.285714286,0,0,0.625,NaN,-1,5,2,1,0,0,-1,0.781436945,0.83006772,0.958424899,0.757781953,0,-1,malware
0,3,4,5.3333335,11,10.5,3,5,5,7,0,7,0,0,4,0,4,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,18,0,-1,0,18,-1,44,16,-1,10,14,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.257142857,0,0,0.5625,NaN,-1,5,2,1,0,0,-1,0.768362378,0.83006772,0.958424899,0.700785606,0,-1,malware
0,3,4,5.3333335,11,10.5,3,6,7,6,0,6,0,0,3,0,3,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,20,0,-1,0,20,-1,42,16,-1,10,12,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.285714286,0,0,0.625,NaN,-1,5,2,1,0,0,-1,0.781204185,0.83006772,0.958424899,0.730503653,0,-1,malware
0,3,4,5.3333335,11,10.5,3,8,11,7,0,7,0,0,4,0,4,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,21,0,-1,0,21,-1,41,16,-1,10,11,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.3,0,0,0.65625,NaN,-1,5,2,1,0,0,-1,0.74576983,0.83006772,0.958424899,0.657681875,0,-1,malware
0,3,4,5.3333335,11,10.5,3,5,6,8,0,8,0,0,7,0,7,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,22,0,-1,0,22,-1,40,16,-1,10,10,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.314285714,0,0,0.6875,NaN,-1,5,2,1,0,0,-1,0.786098408,0.83006772,0.958424899,0.738909766,0,-1,malware
0,3,4,5.3333335,11,10.5,3,9,11,6,0,6,0,0,2,0,2,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,19,0,-1,0,19,-1,43,16,-1,10,13,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.271428571,0,0,0.59375,NaN,-1,5,2,1,0,0,-1,0.766602938,0.83006772,0.958424899,0.713909766,0,-1,malware
0,3,4,5.3333335,11,10.5,3,11,12,7,0,7,0,0,4,0,4,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,16,0,-1,0,16,-1,46,16,-1,10,16,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.228571429,0,0,0.5,NaN,-1,5,2,1,0,0,-1,0.767219795,0.83006772,0.958424899,0.725,0,-1,malware
0,3,4,5.3333335,11,10.5,3,9,9,6,0,6,0,0,3,0,3,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,19,0,-1,0,19,-1,43,16,-1,10,13,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.271428571,0,0,0.59375,NaN,-1,5,2,1,0,0,-1,0.782579528,0.83006772,0.958424899,0.743627812,0,-1,malware
0,3,4,5.3333335,11,10.5,3,9,12,8,0,8,0,0,3,0,3,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,16,0,-1,0,16,-1,46,16,-1,10,16,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.228571429,0,0,0.5,NaN,-1,5,2,1,0,0,-1,0.781436945,0.83006772,0.958424899,0.757781953,0,-1,malware
0,3,4,5.3333335,11,10.5,3,6,11,6,0,6,0,0,2,0,2,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,21,0,-1,0,21,-1,41,16,-1,10,11,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.3,0,0,0.65625,NaN,-1,5,2,1,0,0,-1,0.762791091,0.83006772,0.958424899,0.706127812,0,-1,malware
0,3,4,5.3333335,11,10.5,3,3,5,6,0,6,0,0,3,0,3,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,19,0,-1,0,19,-1,43,16,-1,10,13,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.271428571,0,0,0.59375,NaN,-1,5,2,1,0,0,-1,0.775693105,0.83006772,0.958424899,0.718627812,0,-1,malware
0,3,4,5.3333335,11,10.5,3,8,10,7,0,7,0,0,2,0,2,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,17,0,-1,0,17,-1,45,16,-1,10,15,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.242857143,0,0,0.53125,NaN,-1,5,2,1,0,0,-1,0.773933665,0.83006772,0.958424899,0.733567559,0,-1,malware
0,3,4,5.3333335,11,10.5,3,7,10,8,0,8,0,0,5,0,5,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,15,0,-1,0,15,-1,47,16,-1,10,17,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.214285714,0,0,0.46875,NaN,-1,5,2,1,0,0,-1,0.774783282,0.83006772,0.958424899,0.745281953,0,-1,malware
0,3,4,5.3333335,11,10.5,3,3,6,6,0,6,0,0,3,0,3,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,20,0,-1,0,20,-1,42,16,-1,10,12,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.285714286,0,0,0.625,NaN,-1,5,2,1,0,0,-1,0.765753321,0.83006772,0.958424899,0.690725353,0,-1,malware
0,3,4,5.3333335,11,10.5,3,8,8,9,0,9,0,0,4,0,4,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,19,0,-1,0,19,-1,43,16,-1,10,13,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.271428571,0,0,0.59375,NaN,-1,5,2,1,0,0,-1,0.779970471,0.83006772,0.958424899,0.741973672,0,-1,malware
0,3,4,5.3333335,11,10.5,3,5,4,6,0,6,0,0,4,0,4,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6666667,-1,24,0,-1,0,24,-1,38,16,-1,10,8,-1,32,11,8,2,-1,0,0,3,0,1,-1,0.342857143,0,0,0.75,NaN,-1,5,2,1,0,0,-1,0.774783282,0.83006772,0.958424899,0.700785606,0,-1,malware
0,3,6,8.666667,20,4.8333335,3,11,7,1,0,1,0,0,0,0,0,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.75,-1,1,0,1,0,0,-1,58,26,12,9,7,-1,9,20,9,4,-1,0,0,6,0,0,-1,0.014492754,0,0.037037037,0,NaN,-1,8,2,4,0,0,-1,0.711835467,0.783669161,0.736144375,0.758039271,0,-1,malware
0,3,7,8,18,4.285714,3,8,3,0,0,0,0,0,0,0,0,0,0,69,26,36,36,2,2,2,0.5217391,0.028985508,0.07692308,0.3768116,1.3846154,0.055555556,0,-1,2,-1,0.7307692,-1,0,0,0,0,0,-1,58,24,16,7,7,-1,11,18,8,8,-1,0,0,6,0,1,-1,0,0,0,0,NaN,-1,8,2,4,0,0,-1,0.712837593,0.795276518,0.793305537,0.898226518,0,-1,malware
0,3,2,8.666667,16,16,3,7,8,9,0,9,0,0,5,0,5,0,0,68,28,33,33,2,2,2,0.4852941,0.029411765,0.071428575,0.4117647,1.1785715,0.060606062,0,-1,2,-1,0.2857143,-1,19,0,-1,-1,-1,-1,41,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.279411765,0,0,0.59375,NaN,-1,4,2,-1,0,0,-1,0.770999961,0.786377273,NaN,0.743627812,0,-1,malware
0,3,9,2.6666667,3,4.7777777,3,15,10,0,0,0,0,0,0,0,0,0,0,68,10,51,51,2,2,2,0.75,0.029411765,0.2,0.14705883,5.1,0.039215688,0,-1,2,-1,0.4,-1,0,0,0,0,0,-1,55,8,30,4,9,-1,11,3,9,8,-1,0,0,8,0,1,-1,0,0,0,0,NaN,-1,10,2,6,0,0,-1,0.685177991,0.736451625,0.687329662,0.833333333,0,-1,malware
10,2,9,7,11,3.5,2,11,6,1,1,0,0,0,0,0,0,0,0,67,15,45,45,29,2,27,0.67164177,0.40298507,1.8,0.2238806,3,0.6,0,-1,2,-1,0.8,8,7,1,0,6,0,2,47,13,10,18,2,7,29,3,8,8,8,0,2,4,0,2,3,0.104477612,0.066666667,0,0.1875,0,0.074074074,10,1,2,5,0,4,0.77143834,0.782352279,0.776432235,0.875,1,0.859793388,malware
13,3,6,6.6666665,11,4,3,10,10,4,0,4,0,4,2,0,2,0,2,67,22,38,38,2,2,18,0.5671642,0.26865673,0.8181818,0.3283582,1.7272727,0.47368422,0,-1,3,-1,0.54545456,13,9,0,-1,1,8,8,48,20,-1,12,12,5,22,11,9,9,0,0,1,2,0,2,1,0.134328358,0,0,0.243243243,0.363636364,0.444444444,7,2,-1,3,2,1,0.723737829,0.752672695,NaN,0.76794237,0.75934927,0.76538826,malware
32,2,5,5,8,3.5,2,9,13,7,0,7,0,7,3,0,3,0,3,67,11,49,49,2,2,39,0.73134327,0.58208954,3.5454545,0.1641791,4.4545455,0.79591835,0,-1,1,-1,0.8181818,32,16,0,-1,0,16,16,43,10,-1,7,22,16,40,8,7,7,0,0,1,3,0,0,1,0.23880597,0,0,0.4,NaN,0.41025641,5,1,1,2,0,1,0.742215334,0.822490874,0.859793388,0.768790182,0,0.761222932,malware
32,2,5,5,8,3.5,2,10,10,8,0,8,0,8,4,0,4,0,4,67,11,49,49,2,2,39,0.73134327,0.58208954,3.5454545,0.1641791,4.4545455,0.79591835,0,-1,1,-1,0.8181818,32,18,0,-1,0,18,18,41,10,-1,7,20,14,40,8,7,7,0,0,1,3,0,0,1,0.268656716,0,0,0.45,NaN,0.461538462,5,1,1,2,0,1,0.738849263,0.822490874,0.859793388,0.735694181,0,0.727043734,malware
7,3,7,4.3333335,7,6.25,3,13,7,1,1,0,0,0,0,0,0,0,0,67,15,45,45,2,2,16,0.67164177,0.23880596,1.0666667,0.2238806,3,0.35555556,0,-1,3,-1,0.6,6,8,1,0,0,7,7,47,12,10,12,9,0,20,7,12,12,0,0,2,3,0,1,3,0.119402985,0.066666667,0,0.212121212,0.35,0.4375,10,2,1,5,4,3,0.761596497,0.863489053,0.767547545,0.887334354,0.875577667,0.863204883,malware
7,3,7,4.3333335,7,6.25,3,13,7,1,1,0,0,0,0,0,0,0,0,67,15,45,45,2,2,16,0.67164177,0.23880596,1.0666667,0.2238806,3,0.35555556,0,-1,3,-1,0.6,6,8,1,0,0,7,7,47,12,10,12,9,0,20,7,12,12,0,0,2,3,0,1,3,0.119402985,0.066666667,0,0.212121212,0.35,0.4375,10,2,1,5,4,3,0.758532947,0.863489053,0.767547545,0.891869166,0.884310893,0.875,malware
11,3,7,3,4,6.25,3,13,7,1,1,0,0,0,0,0,0,0,0,67,11,49,49,2,2,20,0.73134327,0.29850745,1.8181819,0.1641791,4.4545455,0.40816328,0,-1,3,-1,0.54545456,7,12,1,0,0,11,11,43,8,10,12,9,0,24,4,12,12,0,0,2,3,0,1,3,0.179104478,0.090909091,0,0.297297297,0.458333333,0.55,10,2,1,5,4,3,0.789161698,0.894885518,0.767547545,0.881945971,0.865912321,0.852439846,malware
7,3,7,5.3333335,11,4.6,3,10,8,1,1,0,0,0,0,0,0,0,0,67,18,42,42,2,2,14,0.6268657,0.20895523,0.7777778,0.26865673,2.3333333,0.33333334,0,-1,3,-1,0.5,7,19,4,8,0,7,7,37,12,1,11,9,0,18,3,11,11,0,0,1,4,0,1,1,0.28358209,0.222222222,0.666666667,0.233333333,0.388888889,0.5,9,2,2,3,2,1,0.796345466,0.893416682,0.842980982,0.88037475,0.866770852,0.924957276,malware
5,3,7,5.3333335,11,5,3,9,10,2,1,1,0,0,0,0,0,0,0,67,18,42,42,2,2,12,0.6268657,0.17910448,0.6666667,0.26865673,2.3333333,0.2857143,0,-1,3,-1,0.5,5,18,4,8,1,5,5,38,12,1,12,9,0,16,3,6,3,0,0,1,4,0,1,1,0.268656716,0.222222222,0.666666667,0.2,0.3125,0.416666667,9,2,2,3,2,1,0.774256175,0.893416682,0.75,0.802865315,0.84375,0.907019018,malware
14,3,6,6.3333335,10,4,3,11,10,2,0,2,0,2,0,0,0,0,0,67,21,39,39,2,2,19,0.58208954,0.2835821,0.9047619,0.31343284,1.8571428,0.4871795,0,-1,3,-1,0.52380955,14,10,0,-1,1,9,9,47,19,-1,12,12,5,23,10,9,9,0,0,1,2,0,2,1,0.149253731,0,0,0.263157895,0.391304348,0.473684211,7,2,-1,3,2,1,0.723904342,0.696439668,NaN,0.804336043,0.811521745,0.841967673,malware
0,3,6,4.6666665,6,6.3333335,3,10,9,5,1,4,0,0,3,0,3,0,0,67,16,44,44,2,2,2,0.6567164,0.029850746,0.125,0.23880596,2.75,0.045454547,0,-1,5,-1,0.5,-1,12,1,11,0,0,-1,43,13,16,3,7,-1,20,6,7,5,-1,0,0,4,0,2,-1,0.179104478,0.0625,0.305555556,0,NaN,-1,9,2,5,0,0,-1,0.759144741,0.875,0.841445287,1,0,-1,malware
0,3,7,4.6666665,6,5.428571,3,11,9,5,1,4,0,0,3,0,3,0,0,67,16,44,44,2,2,2,0.6567164,0.029850746,0.125,0.23880596,2.75,0.045454547,0,-1,4,-1,0.5,-1,11,1,10,0,0,-1,44,13,17,3,7,-1,20,6,5,5,-1,0,0,4,0,3,-1,0.164179104,0.0625,0.277777778,0,NaN,-1,9,2,5,0,0,-1,0.777867961,0.875,0.841445287,1,0,-1,malware
0,3,7,3.3333333,6,6,3,11,8,4,1,3,0,0,1,0,1,0,0,67,12,48,48,8,3,2,0.7164179,0.029850746,0.16666667,0.17910448,4,0.041666668,1,-1,5,-1,0.5833333,-1,21,2,11,8,0,-1,34,8,19,0,3,-1,20,2,5,5,-1,0,0,4,0,3,-1,0.313432836,0.166666667,0.305555556,0.666666667,0,-1,10,2,5,1,0,-1,0.736746177,0.953509509,0.811304938,0.796490491,0.579380164,-1,malware
0,3,6,5,6,6.3333335,3,11,7,6,1,5,0,0,3,0,3,0,0,67,17,43,43,2,2,2,0.64179105,0.029850746,0.11764706,0.25373134,2.5294118,0.046511628,0,-1,4,-1,0.47058824,-1,10,1,9,0,0,-1,46,14,18,3,7,-1,20,6,7,5,-1,0,0,4,0,2,-1,0.149253731,0.058823529,0.25,0,NaN,-1,9,2,5,0,0,-1,0.764168617,0.816441756,0.845501265,1,0,-1,malware
0,4,7,6.25,18,3.7142856,4,8,5,0,0,0,0,0,0,0,0,0,0,67,28,32,32,2,2,2,0.47761193,0.029850746,0.071428575,0.41791046,1.1428572,0.0625,0,-1,3,-1,0.6785714,-1,0,0,0,0,0,-1,55,25,12,6,8,-1,11,18,8,8,-1,0,0,5,0,2,-1,0,0,0,0,NaN,-1,8,3,3,0,0,-1,0.736094985,0.763944756,0.84621584,1,0,-1,malware
0,3,7,5,8,5.285714,3,3,5,2,0,2,2,0,0,0,0,0,0,67,17,43,43,27,3,2,0.64179105,0.029850746,0.11764706,0.25373134,2.5294118,0.046511628,1,-1,4,-1,0.64705884,-1,20,2,11,7,0,-1,35,13,12,3,3,-1,14,8,3,3,-1,0,0,5,0,3,-1,0.298507463,0.117647059,0.583333333,0.35483871,0.4375,-1,8,2,2,2,1,-1,0.762208291,0.816441756,0.796490491,0.841356203,0.863204883,-1,malware
0,3,7,4.6666665,6,5.285714,3,10,10,6,1,5,1,0,2,0,2,0,0,66,16,43,43,3,3,2,0.6515151,0.030303031,0.125,0.24242425,2.6875,0.046511628,1,-1,5,-1,0.5,-1,11,1,9,1,0,-1,43,13,21,2,3,-1,20,6,5,5,-1,0,0,4,0,3,-1,0.166666667,0.0625,0.25,0.142857143,0,-1,10,2,5,1,0,-1,0.753080765,0.875,0.841445287,0.898226518,0.579380164,-1,malware
6,3,11,4.6666665,8,3.7142856,3,8,5,0,0,0,0,0,0,0,0,0,0,66,16,43,43,18,1,10,0.6515151,0.15151516,0.625,0.24242425,2.6875,0.23255815,0,-1,5,-1,0.5625,6,4,0,1,2,1,4,47,14,29,0,0,0,11,8,8,8,0,0,1,5,0,4,1,0.060606061,0,0,0.2,0.307692308,0.4,12,2,3,5,4,3,0.74403246,0.84375,0.84621584,0.820568799,0.859582436,0.796657624,malware
0,3,6,5,10,6,3,10,4,0,0,0,0,0,0,0,0,0,0,65,17,41,41,25,3,2,0.63076925,0.03076923,0.11764706,0.26153848,2.4117646,0.048780486,1,-1,3,-1,0.64705884,-1,8,0,8,0,0,-1,47,15,1,24,3,-1,25,10,18,6,-1,0,0,4,0,2,-1,0.123076923,0,0.666666667,0,0,-1,7,2,2,1,0,-1,0.775732345,0.816441756,0.732452455,0.833123699,0.579380164,-1,malware
0,3,8,5.3333335,10,4.125,3,8,7,0,0,0,0,0,0,0,0,0,0,65,18,40,40,16,3,2,0.61538464,0.03076923,0.11111111,0.2769231,2.2222223,0.05,1,-1,5,-1,0.6111111,-1,13,0,13,0,0,-1,40,16,1,16,3,-1,16,10,16,1,-1,0,0,5,0,3,-1,0.2,0,0.65,0,0,-1,10,2,5,1,0,-1,0.750928643,0.820010419,0.751155335,0.829302025,0.579380164,-1,malware
0,3,6,4.6666665,8,6.1666665,3,13,8,0,0,0,0,0,0,0,0,0,0,65,16,42,42,26,3,2,0.64615387,0.03076923,0.125,0.24615385,2.625,0.04761905,0,-1,3,-1,0.5625,-1,0,0,0,0,0,-1,55,14,10,24,3,-1,26,8,11,10,-1,0,0,3,0,3,-1,0,0,0,0,0,-1,6,2,1,1,0,-1,0.744187084,0.800704883,0.907019018,0.816451651,0.579380164,-1,malware
0,3,6,7,15,5,3,9,3,0,0,0,0,0,0,0,0,0,0,65,23,35,35,2,2,2,0.53846157,0.03076923,0.08695652,0.35384616,1.5217391,0.057142857,0,-1,2,-1,0.6956522,-1,0,0,0,0,0,-1,55,21,16,7,7,-1,10,15,7,7,-1,0,0,5,0,1,-1,0,0,0,0,NaN,-1,7,2,3,0,0,-1,0.702892831,0.824449014,0.801235459,0.898226518,0,-1,malware
0,3,5,5.3333335,11,7,3,10,7,1,1,0,0,0,0,0,0,0,0,64,18,39,39,23,3,2,0.609375,0.03125,0.11111111,0.28125,2.1666667,0.051282052,1,-1,3,-1,0.5,-1,12,4,8,0,0,-1,43,12,1,23,3,-1,23,3,23,1,-1,0,0,4,0,1,-1,0.1875,0.222222222,0.666666667,0,0,-1,7,2,2,1,0,-1,0.800772152,0.893416682,0.732452455,0.857731864,0.579380164,-1,malware
0,3,8,5.6666665,11,3.875,3,10,10,1,0,1,0,0,0,0,0,0,0,64,19,38,38,2,3,2,0.59375,0.03125,0.10526316,0.296875,2,0.05263158,1,-1,3,-1,0.6315789,-1,1,0,0,1,0,-1,51,17,26,1,3,-1,11,11,7,7,-1,0,0,5,0,3,-1,0.015625,0,0,0.166666667,0,-1,8,2,3,1,0,-1,0.717698885,0.807834775,0.793627812,0.871049064,0.579380164,-1,malware
